rera_office_number,company_name_en,company_name_ar,trade_licence,status,registration_date,expiry_date,address,phone_office,email_office,website,specialisation_tags,land_specialist_flag,source_url,retrieved_date,pdpl_compliance_note
12275,LAKESIDE REAL ESTATE BROKERS,,,,,,"Office roof, Building al murr building, Dubai Silicon Oasis, silicon oasis, Dubai,",+971505540220,sales@lakesidedubai.com,https://www.propertyfinder.ae/en/broker/lakeside-real-estate-brokers-7736,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12282,Belleview Real Estate Broker,,,,,,"Office 1003, Building Onyx Tower 1, The Greens, ,, Dubai,",+97144471952,peter@belleview.ae,https://www.propertyfinder.ae/en/broker/belleview-real-estate-broker-766,total_properties:28,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
1229926,ELEGANT ESCAPES VACATION HOMES RENTAL L.L.C,,,,,,"Office 25th Floor, Building Iris Bay, Dzire Business Centre, Business Bay, Al Mustaqbal St, Dubai, PO Box 00000",+971504291473,info@elegantescapesuae.com,https://www.propertyfinder.ae/en/broker/elegant-escapes-vacation-homes-rental-l-l-c-9676,total_properties:19,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
123,CASA DIEMERA REALESTATE L.L.C,,,,,,"Office 30th Floor, Building Royal Offices, Oberoi, Business Bay, Asayel, Dubai, PO Box 0",+971567852272,,https://www.propertyfinder.ae/en/broker/carpediem-lifestyle-real-estate-v2-12897,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
123,INDUS REAL ESTATE (L.L.C) (DMCC  BRANCH),,,,,,,,,https://www.propertyfinder.ae/en/broker/indus-real-estate-l-l-c-dmcc-branch-5698,total_properties:102,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
123,Indus Real Estate,,,,,,"Office 203, Building Al Sharafi Building, Bur Dubai, Bank Street, Dubai, PO Box 118163",+97143519995,hamir@indusre.ae,https://www.propertyfinder.ae/en/broker/indus-real-estate-280,"commercial_listings:1,total_properties:122",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
1230480,Benefits Holiday Homes L.L.C,,,,,,"Office office 202,2nd floor, Building Crystal Tower office, Downtown Dubai, Downtown, Dubai, PO Box 00",+971525968379,holidayhomes@benefitsuae.com,https://www.propertyfinder.ae/en/broker/benefits-holiday-homes-l-l-c-8026,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12312,Elite Estates Real Estate Broker,,,,,,"Office 206, Building Red Avenue, Deira, ., Dubai,",+971508492962,khaled@eliteestates.ae,https://www.propertyfinder.ae/en/broker/elite-estates-real-estate-broker-2928,"commercial_listings:19,total_properties:41",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12314,Al Burraq Real Estate,,,,,,"Office 803, Building Metropolis Tower, Business Bay, 00, Dubai, PO Box 0000",+97144548322,,https://www.propertyfinder.ae/en/broker/al-burraq-real-estate-2327,"commercial_listings:11,total_properties:50",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
1231475,sobco business center LLC/ Space 1,,,,,,"Office Fl. 43rd, Building Al Salam Tower, Al Sufouh, Sheikh Zayed Road, Dubai,",+971504293227,hello@space1.today,https://www.propertyfinder.ae/en/broker/sobco-business-center-llc-space-1-8164,"commercial_listings:4,total_properties:4",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12328,LuxuryProperty.com,,,,,,"Office 204, Building Bay Square - Building 2, Business Bay, n/a, Dubai,",+97145635900,hello@luxuryproperty.com,https://www.propertyfinder.ae/en/broker/luxuryproperty-com-2732,total_properties:281,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
1234,Luxury Escapes Real Estate,,,,,,"Office Level 1, Building Onyx Tower 2, Barsha Heights (Tecom), The Greens, Dubai, PO Box ,",+971507176100,kathryn.baptist@luxury-escapes.com,https://www.propertyfinder.ae/en/broker/luxury-escapes-real-estate-5369,total_properties:62,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12345,Dubai Euro Real Estate,,,,,,"Office 23, Building 6th Street, Al Quoz, -, Dubai, PO Box -",+971569903621,nawel@dubaieuro.com,https://www.propertyfinder.ae/en/broker/dubai-euro-real-estate-4024,"commercial_listings:5,total_properties:32",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12345,GOLDEN BRICKS WORLDWIDE REAL ESTATE,,,,,,"Office 103, Building Kunath building, Al Quoz, Dubai, Dubai,",+971503421705,vandana@goldenbricks.ae,https://www.propertyfinder.ae/en/broker/golden-bricks-worldwide-real-estate-4990,total_properties:29,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12345,The Prive Hospitality Vacation Homes,,,,,,"Office A04, 16th Floor, Building Empire Heights, Business Bay, -, Dubai,",+971504437125,amish@theprive.ae,https://www.propertyfinder.ae/en/broker/the-prive-hospitality-vacation-homes-4547,"hospitality,total_properties:79",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12345,haus & haus Holiday Rental,,,,,,"Office R001, Building Building 7, Al Quoz, Emaar Gold & Diamond Park, Dubai,",+97143025800,emma@hausandhaus.com,https://www.propertyfinder.ae/en/broker/haus-haus-holiday-rental-3622,total_properties:439,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12357,haus & haus,,,,,,"Office R001, Building Building 7, Al Quoz, Emaar Gold & Diamond Park, Dubai, PO Box 128793",+97143025800,info@hausandhaus.com,https://www.propertyfinder.ae/en/broker/haus-haus-1161,"commercial_listings:3,total_properties:3037",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12357,haus & haus - Commercial,,,,,,,,,https://www.propertyfinder.ae/en/broker/haus-haus-commercial-9625,"commercial,commercial_listings:197,total_properties:197",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12364,Al Sarah Properties,,,,,,"Office 2107, Building Park Lane Tower, Business Bay, Al A'amal Street, Dubai,",+971563337754,,https://www.propertyfinder.ae/en/broker/al-sarah-properties-2718,"commercial_listings:1,total_properties:41",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
1238,Sherwoods International Property,,,,,,"Office Ground Floor, Building Madina Tower, Cluster 0, Jumeirah Lake Towers, 0000, Dubai, PO Box 0000",+97144328221,m.talha@sherwoodsproperty.com,https://www.propertyfinder.ae/en/broker/sherwoods-international-property-50,"commercial_listings:28,total_properties:123",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12386,Terra Nova Real Estate Brokers,,,,,,"Office 703, Building Arenco Tower, Dubai Media City, Arenco Tower, Dubai,",+971509115989,marc@terranovarealestate.ae,https://www.propertyfinder.ae/en/broker/terra-nova-real-estate-brokers-1169,"commercial_listings:1,total_properties:44",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12391,PropertyPro Real Estate Brokers LLC,,,,,,"Office 212, Building Blue Tower, Downtown Dubai, Next to Hotel Millennium Plaza Downtown Sheikh Zayed Road, Dubai,",+97143607775,parag@propertypro.ae,https://www.propertyfinder.ae/en/broker/propertypro-real-estate-brokers-llc-3469,"commercial_listings:15,total_properties:46",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12446,N H I PROPERTIES L.L.C,,,,,,"Office 318, Building CNPC Building, The Greens, ,, Dubai, PO Box ,",+971508175297,hrdubai@prime-projects.com,https://www.propertyfinder.ae/en/broker/n-h-i-properties-l-l-c-10590,"commercial_listings:1,total_properties:4",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12448,ZOOMA PROPERTIES L.L.C,,,,,,"Office 2701, Building Iris Bay, Business Bay, -, Dubai, PO Box -",+971555539055,wael@zooma.ae,https://www.propertyfinder.ae/en/broker/zooma-properties-l-l-c-1206,"commercial_listings:3,total_properties:103",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12452,Property Avenue Dubai,,,,,,"Office 2nd Floor, Shop 202, Building Dubai Jewel Tower, Dubai Internet City, Al Sufouh, Dubai,",+97144435055,imad@property-avenue.com,https://www.propertyfinder.ae/en/broker/property-avenue-dubai-1318,total_properties:7,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12480,Bull & Bear Properties,,,,,,"Office RL-6,31st Floor, Building Prime Tower, Business Bay, Marasi Drive, Dubai, PO Box 00000",+971556353760,,https://www.propertyfinder.ae/en/broker/bull-bear-properties-2202,"commercial_listings:17,total_properties:179",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
12488,Platinum Heights Real Estate Brokers,,,,,,"Office Shop #1, Building CBD - D7, International City, CBD - D7, Dubai,",+971526463415,,https://www.propertyfinder.ae/en/broker/platinum-heights-real-estate-brokers-2982,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
12494,Golden Gateway Real Estate Brokers LLC,,,,,,"Office 307, Building Bay Square - Building 12, Business Bay, Al Abraj St., Dubai,",+97144218687,info@goldengateway.net,https://www.propertyfinder.ae/en/broker/golden-gateway-real-estate-brokers-llc-1188,"commercial_listings:2,total_properties:171",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12508,PICO37 Real Estate Broker LLC,,,,,,"Office ., Building RAG BIZ HQ, Al Wasl, Al Diyar Bldg Sheikh Zayed Road, Dubai, PO Box .",+971555569908,leonora@pico37realestate.com,https://www.propertyfinder.ae/en/broker/pico37-real-estate-broker-llc-4176,total_properties:6,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12512,blueground,,,,,,"Office 2205B, Building Business Central Towers, Al Sufouh, Al Sufouh 2, Dubai,",+971506604155,cm@theblueground.com,https://www.propertyfinder.ae/en/broker/blueground-2294,total_properties:165,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12518,Magus Real Estate,,,,,,"Office Office 06 -C, Building Standard Chartered Tower, Downtown Dubai, Dubai, Dubai,",+971551948001,sales@magus-re.com,https://www.propertyfinder.ae/en/broker/magus-real-estate-1336,"commercial_listings:2,total_properties:37",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12519,HOMES 2 RETREAT VACATION HOME RENTALS L.L.C,,,,,,"Office 124, Building Kojak Group Bldg, Motor City, First Floor, Dubai,",+971551612089,admin@homes2retreatuae.com,https://www.propertyfinder.ae/en/broker/homes-2-retreat-vacation-home-rentals-l-l-c-12883,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12519,House 2 Home Real Estate Properties,,,,,,"Office Office 124, Building Kojak Group Bldg, Motor City, Motor City, Dubai, PO Box .",+971526999975,deepakk@house2homeuae.com,https://www.propertyfinder.ae/en/broker/house-2-home-real-estate-properties-3758,total_properties:40,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12521,Dubai Sotheby's International Realty,,,,,,"Office G-05, Building Building 4, The Greens, Emaar Business Park, Dubai,",+97144550887,leads@sothebysrealty.ae,https://www.propertyfinder.ae/en/broker/dubai-sothebys-international-realty-1245,total_properties:144,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12521,Dubai Sotheby's International Realty - Off Plan,,,,,,"Office G-05, Building Building 4, The Greens, Emaar Business Park, Dubai,",+97144550895,leads@sothebysrealty.ae,https://www.propertyfinder.ae/en/broker/sir-real-estate-l-l-c-off-plan-account-3366,"off plan,total_properties:22",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12521,PRIME REALITY REAL ESTATE L L C - BRANCH OF ABU DHABI 1,,,,,,,,,https://www.propertyfinder.ae/en/broker/prime-reality-real-estate-l-l-c-branch-of-abu-dhabi-1-8442,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12525,AL SHARAY REAL ESTATE BROKER,,,,,,"Office Deira, Building Deira, Deira, Deira, Dubai, PO Box 0000",+971557880001,,https://www.propertyfinder.ae/en/broker/al-sharay-real-estate-broker-3798,"commercial_listings:1,total_properties:3",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
12534,Uber Homes Real Estate LLC,,,,,,"Office 1103, Building Lake Central Tower, Business Bay, Business Bay, Dubai, PO Box 121969",+97143795959,admin@uberhomesuae.com,https://www.propertyfinder.ae/en/broker/uber-homes-real-estate-llc-1246,"commercial_listings:2,total_properties:16",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12559,Luxe Maison Real Estate,,,,,,"Office 80, Building 4th floor 5 Stars Business Center, Rasis Business Center, Al Barsha, na, Dubai,",+971527618267,info@infinityluxere.com,https://www.propertyfinder.ae/en/broker/luxe-maison-real-estate-4422,"commercial_listings:2,total_properties:11",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
1256,Unicon Real Estate Broker,,,,,,"Office 102, Building Clover Bay Tower, Business Bay, Al Abraj St, Dubai,",+97143674702,maazansari@uniconre.com,https://www.propertyfinder.ae/en/broker/unicon-real-estate-broker-1041,total_properties:38,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12571,Property Junction International,,,,,,"Office B-301, Building Metha Plaza Building, Umm Hurair, 0000, Dubai, PO Box 126435",+97143365880,umesh@propjunction.com,https://www.propertyfinder.ae/en/broker/property-junction-international-1444,"commercial_listings:1,total_properties:50",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12581,Blocks Real Estate,,,,,,"Office 1202, Building Sharfar Tower, Barsha Heights (Tecom), Sharfar Tower, Dubai, PO Box 0",+97143469333,amit@blocksdxb.com,https://www.propertyfinder.ae/en/broker/blocks-real-estate-2145,"commercial_listings:1,total_properties:68",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12582,SAT Real Estate L.L.C,,,,,,"Office 2512, Building PBC, prime Tower, Business Bay, Street, Dubai,",+971558016276,info@satproperty.com,https://www.propertyfinder.ae/en/broker/sat-real-estate-l-l-c-3665,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12599,Property Matters,,,,,,"Office 133, Building Al Shafar investment Building, Al Quoz, Sheikh Zayed Road, Dubai, PO Box 392012",+97143210800,am@propertymatters.ae,https://www.propertyfinder.ae/en/broker/property-matters-1230,"commercial_listings:2,total_properties:32",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12609,Heart-of-city Realty,,,,,,"Office Office 1601-36, Building Al Gurg Tower 3, Deira, Riga Al Buteen, Dubai, Dubai,",+971554464741,info@heart-of-city.com,https://www.propertyfinder.ae/en/broker/heart-of-city-realty-2796,total_properties:8,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12621,Galadari Real Estate,,,,,,"Office ,, Building Khaleej Times Building, Al Quoz, Al Qouz 1, Dubai, PO Box ,",+97143388800,tdeshpande@galadarigroup.com,https://www.propertyfinder.ae/en/broker/galadari-real-estate-3720,"commercial_listings:1,total_properties:3",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12651,Valco Properties LLC,,,,,,"Office 2804 , 28th floor, Building Marina Plaza, Dubai Marina, Dubai,",+97143799919,early@valco-properties.com,https://www.propertyfinder.ae/en/broker/valco-properties-llc-1670,"commercial_listings:2,total_properties:70",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12666,Epic Homes Real Estate,,,,,,"Office Office 117, Building Al Shafar Investment Building, Al Quoz, ,,,, Dubai,",+971552553488,tarun@epichomesre.com,https://www.propertyfinder.ae/en/broker/epic-homes-real-estate-4276,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
1267390,SHAI SERENE REAL ESTATE L.L.C,,,,,,"Office 103, Building CEO Building, Dubai Investment Park, DIP 1, Dubai, PO Box 0000",+971556003377,shai@shaiserene.com,https://www.propertyfinder.ae/en/broker/shai-serene-real-estate-l-l-c-9967,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
1267390,Shai Serene Holiday Homes L.L.C,,,,,,"Office 103, Building CEO Building, Dubai Investment Park, DIP 1, Dubai, PO Box 0000",+971556003377,shai@ssholidayhomes.com,https://www.propertyfinder.ae/en/broker/shai-serene-holiday-homes-l-l-c-8105,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
12675,Property Advisors,,,,,,"Office Office 302B, Building IBN battuta gate, Jebel Ali, IBN Battuta, Dubai, PO Box 0000",+971558830830,,https://www.propertyfinder.ae/en/broker/property-advisors-3296,total_properties:33,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
12677,INDEPENDENT LIFE REAL ESTATE BROKERAGE L.L.C,,,,,,"Office 503, Building Damac Business Tower, Business Bay, Marasi Drive, Dubai, PO Box 0000",+971507022116,samwani@independentuae.com,https://www.propertyfinder.ae/en/broker/independent-life-real-estate-brokerage-l-l-c-1414,total_properties:28,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
